price,utc_departure,local_departure,utc_arrival,local_arrival,distance,flyTo,flyFrom,quality,airline_iata,id,City,Airport,Refs,Country,State/Province,icao,iata,name,city,subd,country,elevation,lat,lon,tz
108,2022-10-26 16:23:00+00:00,2022-10-26 09:23:00+00:00,2022-10-26 19:13:00+00:00,2022-10-26 14:13:00+00:00,1753.06,AUS,LAS,137.343305,NK,244616924b5b0000c5fe65df_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-29 16:23:00+00:00,2022-10-29 09:23:00+00:00,2022-10-29 19:13:00+00:00,2022-10-29 14:13:00+00:00,1753.06,AUS,LAS,137.343305,NK,244616924b5e0000a250e6a0_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-24 17:01:00+00:00,2022-10-24 13:01:00+00:00,2022-10-24 19:54:00+00:00,2022-10-24 14:54:00+00:00,1732.78,IAH,DTW,137.743304,NK,244d230e4b59000028cb059c_0,Detroit,Detroit Metropolitan Wayne County Airport,Base,US,Michigan,KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,Michigan,US,645.0,42.2123985291,-83.3534011841,America/New_York
108,2022-10-25 17:01:00+00:00,2022-10-25 13:01:00+00:00,2022-10-25 19:54:00+00:00,2022-10-25 14:54:00+00:00,1732.78,IAH,DTW,137.743304,NK,244d230e4b5a00004081a5cc_0,Detroit,Detroit Metropolitan Wayne County Airport,Base,US,Michigan,KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,Michigan,US,645.0,42.2123985291,-83.3534011841,America/New_York
108,2022-10-29 17:01:00+00:00,2022-10-29 13:01:00+00:00,2022-10-29 19:54:00+00:00,2022-10-29 14:54:00+00:00,1732.78,IAH,DTW,137.743304,NK,244d230e4b5e0000af937327_0,Detroit,Detroit Metropolitan Wayne County Airport,Base,US,Michigan,KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,Michigan,US,645.0,42.2123985291,-83.3534011841,America/New_York
108,2022-10-28 17:01:00+00:00,2022-10-28 13:01:00+00:00,2022-10-28 19:54:00+00:00,2022-10-28 14:54:00+00:00,1732.78,IAH,DTW,137.743304,NK,244d230e4b5d0000f576b987_0,Detroit,Detroit Metropolitan Wayne County Airport,Base,US,Michigan,KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,Michigan,US,645.0,42.2123985291,-83.3534011841,America/New_York
108,2022-10-27 17:36:00+00:00,2022-10-27 10:36:00+00:00,2022-10-27 20:36:00+00:00,2022-10-27 15:36:00+00:00,1964.96,IAH,LAS,138.676635,NK,2446230e4b5c0000ea603f86_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-25 07:55:00+00:00,2022-10-25 00:55:00+00:00,2022-10-25 10:55:00+00:00,2022-10-25 05:55:00+00:00,1964.96,IAH,LAS,138.676635,NK,2446230e4b5a0000660577ce_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-28 07:55:00+00:00,2022-10-28 00:55:00+00:00,2022-10-28 10:55:00+00:00,2022-10-28 05:55:00+00:00,1964.96,IAH,LAS,138.676635,NK,2446230e4b5d0000d3f26b85_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-26 17:36:00+00:00,2022-10-26 10:36:00+00:00,2022-10-26 20:36:00+00:00,2022-10-26 15:36:00+00:00,1964.96,IAH,LAS,138.676635,NK,2446230e4b5b0000b60724d6_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-15 17:36:00+00:00,2022-10-15 10:36:00+00:00,2022-10-15 20:36:00+00:00,2022-10-15 15:36:00+00:00,1964.96,IAH,LAS,138.676635,NK,2446230e4b500000b02d736c_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-29 07:55:00+00:00,2022-10-29 00:55:00+00:00,2022-10-29 10:55:00+00:00,2022-10-29 05:55:00+00:00,1964.96,IAH,LAS,138.676635,NK,2446230e4b5e00008917a125_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-28 17:36:00+00:00,2022-10-28 10:36:00+00:00,2022-10-28 20:36:00+00:00,2022-10-28 15:36:00+00:00,1964.96,IAH,LAS,138.676635,NK,2446230e4b5d0000a056a0da_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-27 07:55:00+00:00,2022-10-27 00:55:00+00:00,2022-10-27 10:55:00+00:00,2022-10-27 05:55:00+00:00,1964.96,IAH,LAS,138.676635,NK,2446230e4b5c00003ac876e1_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-26 07:55:00+00:00,2022-10-26 00:55:00+00:00,2022-10-26 10:55:00+00:00,2022-10-26 05:55:00+00:00,1964.96,IAH,LAS,138.676635,NK,2446230e4b5b0000eeb9225a_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-29 17:36:00+00:00,2022-10-29 10:36:00+00:00,2022-10-29 20:36:00+00:00,2022-10-29 15:36:00+00:00,1964.96,IAH,LAS,138.676635,NK,2446230e4b5e000076dae6f8_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
108,2022-10-15 07:55:00+00:00,2022-10-15 00:55:00+00:00,2022-10-15 10:55:00+00:00,2022-10-15 05:55:00+00:00,1964.96,IAH,LAS,138.676635,NK,2446230e4b500000725b871f_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
109,2022-10-21 19:00:00+00:00,2022-10-21 15:00:00+00:00,2022-10-21 21:00:00+00:00,2022-10-21 17:00:00+00:00,1131.68,RDU,MIA,131.627366,NK,0f6b217d4b56000077903ab5_0,Miami,Miami International Airport,Base[3],US,Florida,KMIA,MIA,Miami International Airport,Miami,Florida,US,8.0,25.7931995392,-80.2906036377,America/New_York
109,2022-10-28 19:00:00+00:00,2022-10-28 15:00:00+00:00,2022-10-28 21:00:00+00:00,2022-10-28 17:00:00+00:00,1131.68,RDU,MIA,131.627366,NK,0f6b217d4b5d000019c72ef9_0,Miami,Miami International Airport,Base[3],US,Florida,KMIA,MIA,Miami International Airport,Miami,Florida,US,8.0,25.7931995392,-80.2906036377,America/New_York
109,2022-10-16 01:35:00+00:00,2022-10-15 21:35:00+00:00,2022-10-16 04:05:00+00:00,2022-10-15 23:05:00+00:00,1551.11,IAH,MIA,135.627356,NK,0f6b230e4b50000067d35dbb_0,Miami,Miami International Airport,Base[3],US,Florida,KMIA,MIA,Miami International Airport,Miami,Florida,US,8.0,25.7931995392,-80.2906036377,America/New_York
109,2022-10-17 00:24:00+00:00,2022-10-16 20:24:00+00:00,2022-10-17 03:14:00+00:00,2022-10-16 22:14:00+00:00,1598.78,AUS,MCO,138.294016,NK,08d716924b5100004809d79b_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
109,2022-10-28 00:24:00+00:00,2022-10-27 20:24:00+00:00,2022-10-28 03:14:00+00:00,2022-10-27 22:14:00+00:00,1598.78,AUS,MCO,138.294016,NK,08d716924b5c00005cdc9ea1_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
109,2022-10-25 00:24:00+00:00,2022-10-24 20:24:00+00:00,2022-10-25 03:14:00+00:00,2022-10-24 22:14:00+00:00,1598.78,AUS,MCO,138.294016,NK,08d716924b590000685b3fde_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
109,2022-10-27 00:24:00+00:00,2022-10-26 20:24:00+00:00,2022-10-27 03:14:00+00:00,2022-10-26 22:14:00+00:00,1598.78,AUS,MCO,138.294016,NK,08d716924b5b000088adca1a_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
109,2022-10-20 23:05:00+00:00,2022-10-20 19:05:00+00:00,2022-10-21 03:31:00+00:00,2022-10-20 22:31:00+00:00,3142.62,GYE,FLL,151.093984,NK,04cd174c4b5500000255ce3b_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-10-29 23:05:00+00:00,2022-10-29 19:05:00+00:00,2022-10-30 03:31:00+00:00,2022-10-29 22:31:00+00:00,3142.62,GYE,FLL,151.093984,NK,04cd174c4b5e00004991a760_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-10-28 23:05:00+00:00,2022-10-28 19:05:00+00:00,2022-10-29 03:31:00+00:00,2022-10-28 22:31:00+00:00,3142.62,GYE,FLL,151.093984,NK,04cd174c4b5d00009f1de142_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-10-18 23:05:00+00:00,2022-10-18 19:05:00+00:00,2022-10-19 03:31:00+00:00,2022-10-18 22:31:00+00:00,3142.62,GYE,FLL,151.093984,NK,04cd174c4b530000b0572eb1_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-10-26 23:05:00+00:00,2022-10-26 19:05:00+00:00,2022-10-27 03:31:00+00:00,2022-10-26 22:31:00+00:00,3142.62,GYE,FLL,151.093984,NK,04cd174c4b5b0000894c654e_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-10-25 23:05:00+00:00,2022-10-25 19:05:00+00:00,2022-10-26 03:31:00+00:00,2022-10-25 22:31:00+00:00,3142.62,GYE,FLL,151.093984,NK,04cd174c4b5a00007ea68e46_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-10-22 23:05:00+00:00,2022-10-22 19:05:00+00:00,2022-10-23 03:31:00+00:00,2022-10-22 22:31:00+00:00,3142.62,GYE,FLL,151.093984,NK,04cd174c4b570000c628d93f_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-10-15 23:05:00+00:00,2022-10-15 19:05:00+00:00,2022-10-16 03:31:00+00:00,2022-10-15 22:31:00+00:00,3142.62,GYE,FLL,151.093984,NK,04cd174c4b5000008f6632f4_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-10-30 23:05:00+00:00,2022-10-30 19:05:00+00:00,2022-10-31 03:31:00+00:00,2022-10-30 22:31:00+00:00,3142.62,GYE,FLL,151.093984,NK,04cd174c4b5f0000308a5848_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-10-27 23:05:00+00:00,2022-10-27 19:05:00+00:00,2022-10-28 03:31:00+00:00,2022-10-27 22:31:00+00:00,3142.62,GYE,FLL,151.093984,NK,04cd174c4b5c0000d52b7e1e_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-10-21 23:05:00+00:00,2022-10-21 19:05:00+00:00,2022-10-22 03:31:00+00:00,2022-10-21 22:31:00+00:00,3142.62,GYE,FLL,151.093984,NK,04cd174c4b560000f14af50e_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
110,2022-10-28 13:00:00+00:00,2022-10-28 07:00:00+00:00,2022-10-28 15:22:00+00:00,2022-10-28 10:22:00+00:00,1389.02,IAH,DEN,135.511402,NK,0713230e4b5d0000a4d51896_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
110,2022-10-25 13:00:00+00:00,2022-10-25 07:00:00+00:00,2022-10-25 15:22:00+00:00,2022-10-25 10:22:00+00:00,1389.02,IAH,DEN,135.511402,NK,0713230e4b5a0000112204dd_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
110,2022-10-30 13:00:00+00:00,2022-10-30 07:00:00+00:00,2022-10-30 15:22:00+00:00,2022-10-30 10:22:00+00:00,1389.02,IAH,DEN,135.511402,NK,0713230e4b5f000039775e3f_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
110,2022-10-29 13:00:00+00:00,2022-10-29 07:00:00+00:00,2022-10-29 15:22:00+00:00,2022-10-29 10:22:00+00:00,1389.02,IAH,DEN,135.511402,NK,0713230e4b5e0000fe30d236_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
110,2022-10-27 13:00:00+00:00,2022-10-27 07:00:00+00:00,2022-10-27 15:22:00+00:00,2022-10-27 10:22:00+00:00,1389.02,IAH,DEN,135.511402,NK,0713230e4b5c00004def05f2_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
110,2022-10-24 13:00:00+00:00,2022-10-24 07:00:00+00:00,2022-10-24 15:22:00+00:00,2022-10-24 10:22:00+00:00,1389.02,IAH,DEN,135.511402,NK,0713230e4b5900007968a48d_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
110,2022-10-26 13:00:00+00:00,2022-10-26 07:00:00+00:00,2022-10-26 15:22:00+00:00,2022-10-26 10:22:00+00:00,1389.02,IAH,DEN,135.511402,NK,0713230e4b5b0000999e5149_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
110,2022-10-17 17:01:00+00:00,2022-10-17 13:01:00+00:00,2022-10-17 19:54:00+00:00,2022-10-17 14:54:00+00:00,1732.78,IAH,DTW,139.644725,NK,244d230e4b520000602fed9f_0,Detroit,Detroit Metropolitan Wayne County Airport,Base,US,Michigan,KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,Michigan,US,645.0,42.2123985291,-83.3534011841,America/New_York
110,2022-10-22 17:01:00+00:00,2022-10-22 13:01:00+00:00,2022-10-22 19:54:00+00:00,2022-10-22 14:54:00+00:00,1732.78,IAH,DTW,139.644725,NK,244d230e4b5700007373d3fb_0,Detroit,Detroit Metropolitan Wayne County Airport,Base,US,Michigan,KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,Michigan,US,645.0,42.2123985291,-83.3534011841,America/New_York
110,2022-10-23 17:01:00+00:00,2022-10-23 13:01:00+00:00,2022-10-23 19:54:00+00:00,2022-10-23 14:54:00+00:00,1732.78,IAH,DTW,139.644725,NK,244d230e4b5800006a448deb_0,Detroit,Detroit Metropolitan Wayne County Airport,Base,US,Michigan,KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,Michigan,US,645.0,42.2123985291,-83.3534011841,America/New_York
110,2022-10-19 17:01:00+00:00,2022-10-19 13:01:00+00:00,2022-10-19 19:54:00+00:00,2022-10-19 14:54:00+00:00,1732.78,IAH,DTW,139.644725,NK,244d230e4b5400007e3df29b_0,Detroit,Detroit Metropolitan Wayne County Airport,Base,US,Michigan,KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,Michigan,US,645.0,42.2123985291,-83.3534011841,America/New_York
110,2022-10-17 18:08:00+00:00,2022-10-17 11:08:00+00:00,2022-10-17 21:10:00+00:00,2022-10-17 16:10:00+00:00,1996.54,AUS,LAX,140.844722,NK,243e16924b5200001ca327ec_0,Los Angeles,Los Angeles International Airport,,US,California,KLAX,LAX,Los Angeles International Airport,Los Angeles,California,US,125.0,33.94250107,-118.4079971,America/Los_Angeles
110,2022-10-16 18:08:00+00:00,2022-10-16 11:08:00+00:00,2022-10-16 21:10:00+00:00,2022-10-16 16:10:00+00:00,1996.54,AUS,LAX,140.844722,NK,243e16924b510000741527aa_0,Los Angeles,Los Angeles International Airport,,US,California,KLAX,LAX,Los Angeles International Airport,Los Angeles,California,US,125.0,33.94250107,-118.4079971,America/Los_Angeles
110,2022-10-23 18:08:00+00:00,2022-10-23 11:08:00+00:00,2022-10-23 21:10:00+00:00,2022-10-23 16:10:00+00:00,1996.54,AUS,LAX,140.844722,NK,243e16924b58000016c84798_0,Los Angeles,Los Angeles International Airport,,US,California,KLAX,LAX,Los Angeles International Airport,Los Angeles,California,US,125.0,33.94250107,-118.4079971,America/Los_Angeles
111,2022-10-31 01:47:00+00:00,2022-10-30 21:47:00+00:00,2022-10-31 04:36:00+00:00,2022-10-30 23:36:00+00:00,1553.24,IAH,FLL,140.062103,NK,04cd230e4b5f0000ba0aee58_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
111,2022-10-19 16:23:00+00:00,2022-10-19 09:23:00+00:00,2022-10-19 19:13:00+00:00,2022-10-19 14:13:00+00:00,1753.06,AUS,LAS,140.195436,NK,244616924b54000073fe671c_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
111,2022-10-18 16:23:00+00:00,2022-10-18 09:23:00+00:00,2022-10-18 19:13:00+00:00,2022-10-18 14:13:00+00:00,1753.06,AUS,LAS,140.195436,NK,244616924b530000dd06583c_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
111,2022-10-15 16:23:00+00:00,2022-10-15 09:23:00+00:00,2022-10-15 19:13:00+00:00,2022-10-15 14:13:00+00:00,1753.06,AUS,LAS,140.195436,NK,244616924b500000591cc09a_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
112,2022-10-22 13:00:00+00:00,2022-10-22 07:00:00+00:00,2022-10-22 15:22:00+00:00,2022-10-22 10:22:00+00:00,1389.02,IAH,DEN,137.412823,NK,0713230e4b57000022d072ea_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
